"ht_ce","hajek_ce","naive_diff_ce","var_ht_ce","var_hajek_ce","ht_ce_w_re","hajek_ce_w_re","ce_contrast","iter","param"
-1.61999412026002,-1.32919546516558,-0.798489848696542,3.35625099168838,3.11886291410792,-3.09924099608592,-3.11109468042987,"c11-c00",163,"0.15%"
-0.8780784005465,-0.428079588797176,-0.412522835131856,3.05001615924884,2.90700695355303,-1.62909319844687,0.89987448186557,"c11-c00",164,"0.15%"
-1.16650985684896,-0.73368686918232,-0.695806877678062,3.02267951053065,2.75963657215256,-2.45145726275191,-2.84120145570171,"c11-c00",165,"0.15%"
-1.26472962989553,-0.866998771630799,-0.651373765357841,3.24501337816677,2.90727212692277,-3.1896249092385,-2.49457982799606,"c11-c00",166,"0.15%"
-1.49827567110743,-1.15970034942804,-0.873252132184368,3.1953875277371,2.94160472754095,-3.82666562666155,-0.271508525552793,"c11-c00",167,"0.15%"
-1.02536753614727,-0.800160305729829,-0.782591362245834,3.09273812084258,2.9309921851137,-4.55555964111458,-0.0863946932735963,"c11-c00",168,"0.15%"
-1.05470444050175,-0.563460455764798,-0.688558783738193,3.08225663939676,2.85861029630198,-2.60448889716554,-1.86172867793481,"c11-c00",169,"0.15%"
-1.01296817749251,-0.490006942938614,-0.586575164238682,2.83511208906935,2.59112822354927,1.66313387391901,-3.0532379690726,"c11-c00",170,"0.15%"
-1.14643912133806,-0.814277714164159,-0.69154381731529,3.13329334881694,2.9599966038562,0.87040797951908,-2.09024398264922,"c11-c00",171,"0.15%"
-1.03140057601189,-0.528996756144118,-0.729775939100997,3.20565850177893,2.98807458370164,-0.38466260201876,-1.68056774810675,"c11-c00",172,"0.15%"
-1.2244983398248,-0.840740774448566,-0.826201350168454,2.96228452033678,2.74270906986752,-0.469672548543607,-0.386778013751282,"c11-c00",173,"0.15%"
-1.01132935656048,-0.667972751148744,-0.736842229371836,2.92668206406025,2.75198109963033,-3.13580159927134,1.0466307738866,"c11-c00",174,"0.15%"
-1.04638720526177,-0.550015593245581,-0.547071522284739,2.99300015478874,2.75036220342651,1.21820919324986,-2.64543553139136,"c11-c00",175,"0.15%"
-0.993870970752586,-0.37697642792369,-0.506485912359422,2.75646121111582,2.53900232573746,-0.122974022096962,-3.24645073469625,"c11-c00",176,"0.15%"
-0.860449641316558,-0.492270130044905,-0.535238201408672,3.09987346709505,3.05179332823559,0.629473805418708,-0.403466501689637,"c11-c00",177,"0.15%"
-1.36378016376044,-0.954263956078284,-0.706621128936805,3.2363093382957,2.977089824593,-3.03304124562581,-2.63233031527309,"c11-c00",178,"0.15%"
-1.15691310534931,-0.715020838665797,-0.603905627494084,3.03591706242157,2.82364617035379,-1.34695655372045,-0.977561715359552,"c11-c00",179,"0.15%"
-1.24011904523688,-0.820179441497491,-0.791854087585034,3.0852549308614,2.7912752183525,-2.69573777926901,-0.90289481047402,"c11-c00",180,"0.15%"
-1.26777715227446,-0.91187166498432,-0.720833815985761,3.09505813194329,2.78022440721234,-3.57484725980492,-2.3145852229316,"c11-c00",181,"0.15%"
-0.844979787971118,-0.618351297928881,-0.534993612393475,3.04131967541444,2.9182891905303,-2.53439813954003,-2.65370430844866,"c11-c00",182,"0.15%"
-0.830222176632546,-0.465614346240981,-0.570111651840192,2.93293973861433,2.79841091194122,-2.1832514449072,-0.193513991601077,"c11-c00",183,"0.15%"
-1.00796113740112,-0.643038570244294,-0.760324977365534,3.05570456626808,2.89990862748134,0.152050588735618,-0.53198917821745,"c11-c00",184,"0.15%"
-0.818198213083651,-0.365064805235793,-0.49832832486052,2.87549997836522,2.71410731727311,-2.13773662987132,0.291649832699661,"c11-c00",185,"0.15%"
-0.944686056734456,-0.466484474045159,-0.694736568254232,3.14186610325875,3.03303636705119,0.155988485789543,0.0647172862368994,"c11-c00",186,"0.15%"
-1.4737357254171,-1.0107774257872,-0.907652026398629,3.52890148125636,3.28388720222059,1.04177557402415,-2.31929218966724,"c11-c00",187,"0.15%"
-1.2971249638385,-0.736440668197803,-0.735235966186496,2.87742514304875,2.57458204999543,-0.457782331848037,0.872599468511142,"c11-c00",188,"0.15%"
-1.34629779258973,-0.837874193952703,-0.57705606208142,2.98785149136597,2.65158900043527,-1.82542280156087,-3.25361193833764,"c11-c00",189,"0.15%"
-0.930962346664756,-0.662459211551215,-0.615542950514729,2.94351609646893,2.76804471143493,0.390762935397086,-3.50356965936895,"c11-c00",190,"0.15%"
-1.49215666002614,-1.02614473595271,-0.955515135419881,2.92848534801874,2.59705568024847,-2.38795431443705,-0.125522125506609,"c11-c00",191,"0.15%"
-1.0994772222478,-0.786740369816146,-0.61794105945045,3.19576247487467,3.05706696910192,-0.778884736664335,-4.04737781722404,"c11-c00",192,"0.15%"
-1.06007886638,-0.722893216570678,-0.692579286452931,3.16671737284338,3.00261673249849,1.64753639960357,0.003885187770308,"c11-c00",193,"0.15%"
-0.970990946856795,-0.502011371653186,-0.571316251645318,2.79457382336384,2.56744750311748,-0.819264112224344,0.708346144781215,"c11-c00",194,"0.15%"
-1.18352916165591,-0.77230450705916,-0.692770527084876,3.21463359156752,2.92957648637269,-2.85675539932606,2.78383929315012,"c11-c00",195,"0.15%"
-0.842558234093413,-0.025011105419166,-0.136020637342394,2.95096739058242,2.68313969822679,-1.75843149759241,-1.40165986399485,"c11-c00",196,"0.15%"
-1.22774855871631,-0.749294964304564,-0.697926214529074,3.10519885758027,2.8408717198352,-1.16154028621667,1.99814963570209,"c11-c00",197,"0.15%"
-1.31498282517135,-0.925262273009979,-0.772239847060058,3.13578257765002,2.85012813857779,-2.51849771505395,-3.37827109626214,"c11-c00",198,"0.15%"
-1.26628305470938,-0.824225380645962,-0.870989055740104,2.90027198527042,2.62513595200201,-1.52940394848524,-1.43610284385586,"c11-c00",199,"0.15%"
-1.20660571852949,-0.733100032873728,-0.819690071401529,2.97279172766323,2.71749906196785,-1.55399855179722,-3.83968255809008,"c11-c00",200,"0.15%"
-1.18853472124875,-0.832503247412465,-0.75156240738469,3.67691360587567,3.35935623965777,-3.22140017609992,-2.23960557523018,"c11-c00",1,"0.2%"
-1.21677272834651,-0.648209780032026,-0.531578630822136,3.36215034917222,3.08859500775581,-0.796641519831905,-1.10332786363008,"c11-c00",2,"0.2%"
-1.27284668393296,-0.68488308347428,-0.432905892105147,3.6882437290884,3.46746626729018,-3.14013270247244,0.0132646459681119,"c11-c00",3,"0.2%"
-0.837370682103025,-0.438843781536578,-0.498794257341892,3.40566442515552,3.27053248180539,0.108540542494524,-0.0721309769668321,"c11-c00",4,"0.2%"
-1.24528957728435,-0.707379976479158,-0.643844835600778,3.41580637511561,3.09861932806297,-0.376843740499941,-1.13736819022519,"c11-c00",5,"0.2%"
-0.903385228488934,-0.356517583058662,-0.512556478065885,3.41648320601454,3.17008009731463,-1.59362096435563,-0.00346806340235412,"c11-c00",6,"0.2%"
-1.03224556782221,-0.481446167433336,-0.49611709603847,3.61445277007567,3.39600169168575,-1.34393346756952,1.00769577691764,"c11-c00",7,"0.2%"
-0.985534218594859,-0.595062108102508,-0.407188509801993,3.05700303075943,2.92520795423434,0.955989552648675,-0.745866992595567,"c11-c00",8,"0.2%"
-1.33356400139141,-0.850818586495816,-0.754130763710315,3.29736633838342,3.05290601317531,-0.394706963178735,-0.41980750754417,"c11-c00",9,"0.2%"
-1.18929439551946,-0.583686645630347,-0.580915356087482,3.24804224376628,3.01253460416172,-1.20419698595817,1.7494407351686,"c11-c00",10,"0.2%"
-1.14138315483348,-0.654157486918482,-0.415374813159283,3.2993506929011,2.97300257270677,-3.13072766918809,-3.43117835378245,"c11-c00",11,"0.2%"
-1.24666032302552,-0.737095389537814,-0.881511760926808,3.13807932515327,2.84512939758251,-1.48126590026899,0.182701472839624,"c11-c00",12,"0.2%"
-1.072158923203,-0.526068205137979,-0.740195160390226,3.39164210493979,3.11030411043108,2.17250234333506,0.754799961410046,"c11-c00",13,"0.2%"
-0.680700626994607,-0.237506085894978,-0.537677678574252,3.53155643025986,3.40814076512811,-1.91549669168936,-0.595399590799907,"c11-c00",14,"0.2%"
-1.16528626088352,-0.743525143558547,-0.667216075186763,3.20044968772811,2.90668622627549,0.336936864081542,-0.370955644686135,"c11-c00",15,"0.2%"
-0.751997091865111,-0.401961718304251,-0.65118773000004,3.35180604844733,3.20933114941151,0.713120790309192,-4.05600755139357,"c11-c00",16,"0.2%"
-1.2563624378976,-0.629641898129697,-0.641698925032209,3.28651231646944,2.94387039743513,-1.11586591990285,0.864164070641123,"c11-c00",17,"0.2%"
-0.749375193551464,-0.238357030691524,-0.364011073087789,3.18949252217667,3.00545420882686,-1.57576744731578,-2.54426744528026,"c11-c00",18,"0.2%"
-0.967717586828234,-0.480361017356968,-0.521369911351959,3.33509700818972,3.08733243548496,-0.089845047526339,-3.15325311241238,"c11-c00",19,"0.2%"
-1.08530357403321,-0.691652603147083,-0.527874572770641,3.36522911430111,3.19466552728233,-1.01025831544818,-0.852023776380535,"c11-c00",20,"0.2%"
-1.32387828802981,-0.931430228884277,-1.02655236139407,3.25857270186109,2.99506862802802,0.347986640953043,0.930784249343056,"c11-c00",21,"0.2%"
-1.0786762880478,-0.460850675438991,-0.599089149951568,3.23960805661045,2.98108503420889,1.18909105650679,0.547533641627546,"c11-c00",22,"0.2%"
-1.21239364966503,-0.637691535311874,-0.709953722930529,3.34575252818617,3.03421115276971,-2.40198537949381,1.78193351004856,"c11-c00",23,"0.2%"
-1.22785380903452,-0.730369442249621,-0.42851522049601,3.55371242682992,3.22172661748719,-0.289911917519796,-2.70121799569541,"c11-c00",24,"0.2%"
-1.24127314585104,-0.892976431766179,-0.728394342201161,3.56763158367529,3.25305501265103,-1.55450135674223,-1.42602524204594,"c11-c00",25,"0.2%"
-0.708903851389062,-0.105307577876224,-0.188542238689465,3.15061907675439,2.99172466084563,0.386325823221478,-1.22850837347972,"c11-c00",26,"0.2%"
-1.42086666589424,-0.846872021212131,-0.836617780649836,3.34466796662007,2.98395177773935,-3.50022221207533,-1.3513129992007,"c11-c00",27,"0.2%"
-0.875705061194018,-0.191559974290171,-0.516478745078559,3.49961557594413,3.19502978115413,-4.43366556748324,0.431565700902748,"c11-c00",28,"0.2%"
-1.26996967285854,-0.7293976054367,-0.597424217701668,3.29464963711367,3.00713972215194,1.60069068793817,-0.0424943344349927,"c11-c00",29,"0.2%"
-1.07633297203924,-0.722955661952848,-0.654777282213943,3.48376009275784,3.25480623005901,-0.619003407549658,-3.28767912311097,"c11-c00",30,"0.2%"
-1.01765249514703,-0.55573714901834,-0.556826673702307,3.39246697273994,3.16369162595932,-1.76289083344632,-1.77437838431956,"c11-c00",31,"0.2%"
-1.37086279540497,-0.858353267900241,-0.669282414800469,3.62548622261044,3.4653133117364,-0.0274827860676607,-2.05458504828094,"c11-c00",32,"0.2%"
-0.868592567307847,-0.577628672489531,-0.654067736269755,3.64941297699776,3.4794948710218,-1.06819749558716,-1.51130967107868,"c11-c00",33,"0.2%"
-1.42425201966007,-0.998365449942959,-0.843436735803762,3.51667901778468,3.16633305093128,2.27449573996971,0.895432630734093,"c11-c00",34,"0.2%"
-0.921210136381944,-0.590831874026326,-0.610534678410619,3.60069159736676,3.47000083836932,-1.96080107804384,-1.21315181013634,"c11-c00",35,"0.2%"
-1.19020663328201,-0.736301171080233,-0.707789289018488,3.48348103708066,3.16569892281025,-0.56587779209534,-2.27495234799147,"c11-c00",36,"0.2%"
-1.28658099625704,-0.839151343187116,-0.683289159775198,3.54325778619511,3.18925145992447,-2.53005478670398,-3.05107857127351,"c11-c00",37,"0.2%"
-0.491709137513258,0.0105738055301057,-0.206747149815528,3.10954424637677,3.00807299299528,-0.774427987429805,-1.91897837922725,"c11-c00",38,"0.2%"
-0.856630586084968,-0.392558594333419,-0.458605798721518,3.1657933596398,2.92329734361591,-3.0124717606298,-0.525466081501791,"c11-c00",39,"0.2%"
-0.81749427466213,-0.339646966741015,-0.608426125850085,3.10119701021145,2.93407136528618,2.7096339942536,0.193398321880462,"c11-c00",40,"0.2%"
-0.976131597451396,-0.430050757505769,-0.410693003528389,3.0513683484236,2.72449943824385,-0.689089864856147,-2.88443005191449,"c11-c00",41,"0.2%"
-1.34707363258945,-0.888535512607078,-0.757308321303396,3.38804391110321,3.04332090001065,-0.855196250889985,2.02160563549685,"c11-c00",42,"0.2%"
-1.1918063534268,-0.877857356124979,-0.696566651156203,3.48002241770228,3.18960173794565,-1.13102285945976,-1.05031493334027,"c11-c00",43,"0.2%"
-1.14223905008338,-0.611210509334053,-0.72914343572973,3.08807722444038,2.81831980939125,-2.47375475978808,0.122144323701779,"c11-c00",44,"0.2%"
-1.1672476337857,-0.730536311908098,-0.444187424657269,3.29968697711643,3.14925984637855,0.385545182031407,-1.22056478732818,"c11-c00",45,"0.2%"
-1.20675296704466,-0.694715597745957,-0.640541618695125,3.118880659542,2.85633684399653,-4.36509370501921,-2.04696296827046,"c11-c00",46,"0.2%"
-1.16089364551723,-0.747502645793367,-0.796654691262382,3.17487746766055,2.99494578036352,-2.38984773333159,-1.31058208606411,"c11-c00",47,"0.2%"
-1.41554620443845,-0.921091408451757,-0.78979375205092,3.88641683050618,3.77052571762777,0.650344317794604,-4.69691979673055,"c11-c00",48,"0.2%"
-1.23953835934444,-0.653045069700578,-0.618261529147167,3.40141678225498,3.0784891962101,-0.235938783137791,0.804288933533879,"c11-c00",49,"0.2%"
-1.30050831770766,-0.832823124291429,-0.697184027742903,3.47902466731879,3.18419568076268,-2.536045030371,-0.750614335141147,"c11-c00",50,"0.2%"
-0.848954202315221,-0.443372687491118,-0.4480357233619,3.27786357328006,3.11923323764323,-2.41702376577734,-1.90488999350129,"c11-c00",51,"0.2%"
-0.946726417174645,-0.510234470958941,-0.682589331799122,3.3454054743333,3.11668378812534,-2.03623078717632,-1.27411621961025,"c11-c00",52,"0.2%"
-1.55176050384606,-0.972107191373313,-0.706114565400639,3.39003125908222,2.95376646000561,-4.70062550188271,-0.912898029154149,"c11-c00",53,"0.2%"
-1.38226678498339,-0.910812523579569,-0.98144294248965,3.50885657996394,3.30615482199906,-1.49267562082771,-3.50180118004521,"c11-c00",54,"0.2%"
-1.14253350701006,-0.686107862573553,-0.613728762085995,3.14907643678466,2.83856165660554,-0.128389655220904,-2.80979325380157,"c11-c00",55,"0.2%"
-1.27830586236176,-0.855373927422685,-0.861023770673814,3.06439427646184,2.77312630825952,-3.48849584054183,0.3682847506706,"c11-c00",56,"0.2%"
-0.985669841166054,-0.338785141086575,-0.370220844117939,3.44038351942832,3.17683769719641,-4.54734178231012,0.731419430436165,"c11-c00",57,"0.2%"
-1.11546506210884,-0.733195159132695,-0.664903467274015,3.71199910694127,3.88665541344668,-0.475449397932137,0.697078318020647,"c11-c00",58,"0.2%"
-1.26673777938517,-0.7839544796951,-0.563184191075978,3.44502665041682,3.26583382735087,-1.58585624746334,2.35615564533294,"c11-c00",59,"0.2%"
-1.26594532479889,-0.66786372659093,-0.631497929660217,3.31753570181535,2.98487917721007,-1.31344318022261,-0.272518745110813,"c11-c00",60,"0.2%"
-1.16645413900482,-0.718117662869098,-0.880196193476065,3.402393844285,3.17861245086224,-3.24792535274142,-6.50860830806078,"c11-c00",61,"0.2%"
-0.899066060306619,-0.691737682939683,-0.805314442444608,3.33525465793719,3.23734892317844,-0.829365858464536,0.413841075946103,"c11-c00",62,"0.2%"
-1.34260461831304,-0.953450210156956,-0.597099187360794,3.50792371891034,3.13675313287879,-1.17545445203733,0.09126585694526,"c11-c00",63,"0.2%"
-1.24957227844968,-0.770867235407381,-0.742526965062362,3.3201737972771,3.0390691212301,-0.730438764277861,-2.91294577606457,"c11-c00",64,"0.2%"
-1.1550135695548,-0.684830457915362,-0.817321666140516,3.2107563147251,2.95045078275552,-0.814562593927138,0.857883334898506,"c11-c00",65,"0.2%"
-1.30422489944004,-0.8945143588085,-0.75154220762926,3.41083734490894,3.05998945193885,-0.568579165857343,3.57941906811213,"c11-c00",66,"0.2%"
-1.40594243819407,-0.941599325997138,-0.987851375339547,3.27161645185383,2.91584880262904,-1.82877683931156,-1.65083142421508,"c11-c00",67,"0.2%"
-1.26587709355268,-0.788394120013591,-0.736148572898938,3.57678391999261,3.3064933904668,-1.33995385300452,1.08184869960866,"c11-c00",68,"0.2%"
-0.937918056691281,-0.523801075664814,-0.53453189170409,3.30727647767325,3.08931850674595,-1.24419558325638,-1.16030803865381,"c11-c00",69,"0.2%"
-1.41896008847629,-1.24022620274988,-0.985813925837702,3.42504822906823,3.11926522302726,-2.74524173337258,-1.61920088303337,"c11-c00",70,"0.2%"
-0.915353712904879,-0.514104538374466,-0.82000845329721,3.54083208262334,3.39411773628864,-1.2202413078048,-0.386284004436151,"c11-c00",71,"0.2%"
-1.20989915212671,-0.57485528618177,-0.547911551206497,3.40249924873029,3.18705444366843,-2.5697487246555,-0.805653402650935,"c11-c00",72,"0.2%"
-1.20664261306091,-0.677736993253122,-0.661765133827635,3.29683493131353,3.05420697500265,-1.35680503655384,0.280818778800096,"c11-c00",73,"0.2%"
-1.37923116623883,-0.952210068723904,-0.976733710588038,3.43969787810055,3.12075014505196,-2.73463760814944,0.145382726161559,"c11-c00",74,"0.2%"
-1.00392678857238,-0.233898408938357,-0.268343303070493,3.35482810548203,3.02674153387394,-3.98840853917095,0.518085374582993,"c11-c00",75,"0.2%"
-1.45233262681853,-1.01418400075803,-1.05323945932342,3.25017030230075,2.92225780959028,-2.60598330609549,-4.55901229341743,"c11-c00",76,"0.2%"
-1.38218888933476,-0.797788285117429,-0.550704607457427,3.37739965459706,3.01817912503843,-1.95767058308014,0.636307712294389,"c11-c00",77,"0.2%"
-0.959388450034584,-0.554783315317096,-0.560207079157617,3.67621208314119,3.56034556886784,0.740320404914637,-0.881691295776278,"c11-c00",78,"0.2%"
-1.41123376962072,-0.861123148488898,-0.827384128138463,3.2035565094113,2.89654487192751,-2.54089957015967,1.10568810535161,"c11-c00",79,"0.2%"
-1.02118394066271,-0.548446830858528,-0.444044248744494,3.54991982949383,3.32739333544228,0.456012086897994,-0.963192320052575,"c11-c00",80,"0.2%"
-1.33511882377667,-0.925723310210054,-0.555956486962515,3.2655639845178,2.9170011120852,-2.03267738647462,-1.07318336029926,"c11-c00",81,"0.2%"
-1.35128264620178,-0.802249755184167,-0.754361740181315,3.35672090543149,3.00631870514287,-0.889368326878481,0.0400246749576147,"c11-c00",82,"0.2%"
-1.2394839460492,-0.820654554199326,-0.698252382621666,3.58422524562468,3.3642078165558,-0.729685907247807,0.768325653428648,"c11-c00",83,"0.2%"
-1.08517303611925,-0.693073818432886,-0.717534189135467,3.32025998639465,3.1444299699861,-5.66165088359329,0.521880409990364,"c11-c00",84,"0.2%"
-1.04241103889636,-0.657080610684263,-0.657163263424833,3.07581586262404,2.87863078121113,-0.645638001605894,-1.53953308686627,"c11-c00",85,"0.2%"
-1.06218369347469,-0.552865638172292,-0.688817829041627,3.43557426640786,3.19430980466263,-6.22921168974099,-1.79734807366962,"c11-c00",86,"0.2%"
-1.20690936573952,-0.893251084949969,-0.864633359622745,3.31148416011638,3.05709670963695,0.239155176378075,0.12130676981381,"c11-c00",87,"0.2%"
-1.28836895280167,-0.679111979217456,-0.885208859416938,3.13413573809641,2.8132308216917,-4.41191017180216,0.74738748848138,"c11-c00",88,"0.2%"
-0.988914832080056,-0.574211835552042,-0.485170955015843,3.53930810377215,3.30227091118785,-3.34307623389345,0.864209796402156,"c11-c00",89,"0.2%"
-1.0696109469413,-0.763262927836034,-0.876990538292263,3.36567367184258,3.17082798832805,-2.74484670912255,-3.50442605808116,"c11-c00",90,"0.2%"
-0.918364792276961,-0.443697228088378,-0.613160261745965,3.70089028924417,3.42415595164485,-2.22626083733498,2.36580959446782,"c11-c00",91,"0.2%"
-1.05864117830683,-0.544609760559647,-0.584614923019244,3.04671771613748,2.82705975169403,-3.58546609092203,1.79168687010076,"c11-c00",92,"0.2%"
-1.47890710905132,-0.992056542900796,-0.799191638241888,3.12757765510177,2.74160257052115,-1.58616615048061,-1.61190387082487,"c11-c00",93,"0.2%"
-1.04785452840717,-0.398769780002695,-0.550923735311047,3.19108826225225,2.91598491583765,-0.791497114347,0.192523961392974,"c11-c00",94,"0.2%"
-1.33821231360556,-0.907311014183028,-0.779718288107336,3.15095055710595,2.82668559266106,-4.32134076536015,-2.4945345431357,"c11-c00",95,"0.2%"
-0.965171423740541,-0.478546193147815,-0.63898806957817,3.34967015508346,3.14780240290194,-1.06480680447617,-1.50884859048564,"c11-c00",96,"0.2%"
-1.09760039611349,-0.764379190731875,-0.51354639960978,3.37207858958969,3.25104312743651,-3.1403122475487,-1.45544477515594,"c11-c00",97,"0.2%"
-1.3830522322163,-0.860737653744248,-0.938160870290369,3.25107593559837,2.96021276884216,-3.3720084349672,0.53884197499412,"c11-c00",98,"0.2%"
-1.12584420424381,-0.522435184465617,-0.614222417143628,3.31258225958613,3.01494278777746,-2.35625914155124,0.00788804497973794,"c11-c00",99,"0.2%"
-1.28197327419399,-0.73953346638967,-0.683699171083447,3.33943628864315,3.00745532602723,1.94619176630682,-3.18947584291132,"c11-c00",100,"0.2%"
-1.2100049169757,-0.737527288758276,-0.806267868196285,3.42925683212476,3.20569192334005,-1.8727610282266,-4.14730775390717,"c11-c00",101,"0.2%"
-0.866310737904011,-0.403130154340948,-0.559349349566477,3.19035264629822,3.02463171724953,-0.500001707369469,3.62259421237833,"c11-c00",102,"0.2%"
-1.21275829945032,-0.845222347661754,-0.896194265526801,3.19196304827112,2.97497279734425,-3.00183240619296,-4.20226265177145,"c11-c00",103,"0.2%"
-1.25126275732223,-0.79380553057586,-0.767097825193699,3.357207137555,3.04006961240044,-3.7696805443373,0.856608161541176,"c11-c00",104,"0.2%"
-0.968941972268934,-0.570736257229598,-0.651839206760948,3.28682330823927,3.10428879156358,0.642479648622433,-2.6958799508133,"c11-c00",105,"0.2%"
-1.42611677005261,-1.01957158707959,-0.792883684607024,3.51319171348857,3.13387449078176,-4.33765729821696,-0.124397096514535,"c11-c00",106,"0.2%"
-1.08171826024775,-0.691632150684411,-0.65905771131124,3.34481990818505,3.14140869871693,-2.16184136411332,-4.71851404184122,"c11-c00",107,"0.2%"
-1.19273416610891,-0.630485115379171,-0.58493389599097,3.18642042974791,2.88345964400556,-0.896343893933159,-1.17055652091794,"c11-c00",108,"0.2%"
-1.21747461214253,-0.691786489029893,-0.533093373972257,3.19584756579207,2.90190405283535,-4.64648103481901,-0.604841390282204,"c11-c00",109,"0.2%"
-1.55162670462843,-1.23437013187756,-1.02977826308399,3.63187676230316,3.29469420144967,-2.35837327595547,0.753482113758045,"c11-c00",110,"0.2%"
-1.77048057291337,-1.4786552885872,-0.997436533088799,3.54189649088667,3.20281863593163,-1.52383853635934,-2.22291804519768,"c11-c00",111,"0.2%"
-1.08204360881729,-0.528165803804888,-0.601983258923059,3.20101358460859,2.94993916118387,-4.41732799723323,-1.01617620253174,"c11-c00",112,"0.2%"
-1.32904310043806,-0.817238241932618,-0.667638159985542,3.45846421972759,3.1139666866849,-2.05691976259213,1.89339414253488,"c11-c00",113,"0.2%"
-1.33983018612897,-0.837041076870253,-0.680001633709371,3.60749045868018,3.39984843583352,-0.647744697573162,-1.63781371279103,"c11-c00",114,"0.2%"
-1.3338817907269,-0.632529068693651,-0.800134034662068,3.2101087746629,2.92913443638576,0.191685968026077,0.490187086254432,"c11-c00",115,"0.2%"
-1.14965058297565,-0.665771769264743,-0.784288514868827,3.31294011336001,3.11370397510591,1.65098120981249,-2.50852309847606,"c11-c00",116,"0.2%"
-1.35241749935715,-0.960443468186894,-0.768740660768653,3.49691576812877,3.11050353841039,-0.140117493337696,-4.0457267597378,"c11-c00",117,"0.2%"
-1.12180777417494,-0.569443435128751,-0.754349314833281,3.08340841737502,2.85491327382433,1.25388590270539,-1.09629983987713,"c11-c00",118,"0.2%"
-0.885144796776127,-0.380155405547955,-0.258182313867323,3.45519589332781,3.28120176387815,-1.49031168748533,-1.8821644740276,"c11-c00",119,"0.2%"
-1.02652831210836,-0.466960684818144,-0.66468772262989,3.38696410218803,3.15923489974423,-0.163103433207217,-3.82943920118331,"c11-c00",120,"0.2%"
-1.0881791067775,-0.54070372660873,-0.41763283396246,3.22027439079943,3.00965401381996,-1.15276766815188,2.40699690575171,"c11-c00",121,"0.2%"
-1.01134691243202,-0.684502275339885,-0.815434500097431,3.51698043525354,3.37829468046044,-2.72457599105779,-1.2016065346988,"c11-c00",122,"0.2%"
-1.36871151054458,-0.949729158505581,-0.713390414251755,3.35009552266726,3.10996294882219,-1.84787768111762,-3.51938425804122,"c11-c00",123,"0.2%"
-1.24088792724867,-0.571614463447618,-0.457308315972826,3.31243029350891,2.97031147756744,-0.821804049396009,-3.1506533564577,"c11-c00",124,"0.2%"
-0.792253559228835,-0.239239445972002,-0.373507743457366,3.71706922833983,3.68054184344753,-0.00285768074012416,0.572755018663835,"c11-c00",125,"0.2%"
-1.31327941674175,-0.902961139349099,-0.582012682886107,3.29222089501388,2.97909531313836,-2.15428656303464,-1.0583972907081,"c11-c00",126,"0.2%"
-0.956585298382681,-0.56317959108293,-0.741428042479217,3.55025379173685,3.32234230599534,2.45941051553992,-0.524193115038952,"c11-c00",127,"0.2%"
-1.37840818595058,-0.933757391382136,-0.592045699423522,3.41896147322249,3.10929010648491,-3.66871299472905,-0.108463332491739,"c11-c00",128,"0.2%"
-1.21073398582805,-0.752409814588301,-0.844764625855603,3.25440827066968,2.9856312781221,-1.12280084794761,-1.19632758803512,"c11-c00",129,"0.2%"
-1.12125294381308,-0.582091251451598,-0.604844863021922,3.19708878659236,2.90155220096968,-2.77428376947875,-0.168401992535782,"c11-c00",130,"0.2%"
-1.26030554600199,-0.816541604557081,-0.882460653205916,3.27366876480768,3.02452765735529,-0.785826631595191,-3.20053722393764,"c11-c00",131,"0.2%"
-1.15184605011265,-0.659568038927709,-0.837255370369526,3.30793271317953,3.08862524793755,1.17892235826043,-2.49067050187091,"c11-c00",132,"0.2%"
-1.17188723557893,-0.624321532823224,-0.626095559033107,3.23834541501748,2.98384307860279,-1.91359486128533,0.487574654239666,"c11-c00",133,"0.2%"
-1.56821129214418,-1.00451346489201,-1.02275241786629,3.12153919403073,2.73949241134685,-2.31192797375541,-0.214767499763186,"c11-c00",134,"0.2%"
-1.1116449734484,-0.657299315996067,-0.625602373662764,3.34810910956582,3.10423662081267,-0.774316602312392,-0.254349116824217,"c11-c00",135,"0.2%"
-1.22304322221375,-0.698909944044695,-0.706828265899832,3.31410144887817,2.9976716828628,-2.54393125291063,-0.841884136922661,"c11-c00",136,"0.2%"
-0.986558102509671,-0.519596406738519,-0.751698251030518,3.36429900775817,3.23626035775047,-0.57579391380013,1.40933080134589,"c11-c00",137,"0.2%"
-1.21169161992493,-0.777773150298363,-0.753596942674793,3.2163691083878,3.01062295684053,-2.17915685708954,-2.62742836247995,"c11-c00",138,"0.2%"
-1.5318898836667,-1.0560838617756,-0.757032968359774,3.23819705129805,2.81830070735965,-2.9147537759057,-4.34247432999419,"c11-c00",139,"0.2%"
-1.01915288102,-0.618129984144723,-0.608697997774879,3.81356985030503,3.87595462839948,-0.870249070311663,1.52562853378876,"c11-c00",140,"0.2%"
-1.29113464295256,-0.751614922338333,-0.750793168487266,3.43364997142848,3.07374135878301,-1.37069317965065,-0.725350628642278,"c11-c00",141,"0.2%"
-0.875151350341326,-0.42107970485597,-0.47580155955428,3.38706353863402,3.23939324085523,-2.17968547309582,4.03109330989834,"c11-c00",142,"0.2%"
-1.51259268904789,-1.01245512519558,-0.903627522076941,3.39563353131692,3.0273407645258,-2.04935307808346,-2.53625164481879,"c11-c00",143,"0.2%"
-1.35715535831419,-0.964777032073447,-0.716755132349985,3.30036354059909,2.99135502670958,-2.40746054561908,0.444553568224375,"c11-c00",144,"0.2%"
